Aerial,,,,Lateral,,,
t,x,y,frame,t,x,y,frame
11.67845,0.02771205,-0.025259919,4550,11.67845,0.045360425,-0.033167918,4550
12.01212,0.026763483,-0.024836626,4560,12.01212,0.041315795,-0.031213991,4560
12.34579,0.026763483,-0.024836626,4570,12.34579,0.041315795,-0.031213991,4570
12.67946,0.029378678,-0.025093675,4580,12.67946,0.042619065,-0.031563744,4580
13.01313,0.032320773,-0.025382855,4590,13.01313,0.045952465,-0.031665348,4590
13.3468,0.035262867,-0.025672036,4600,13.3468,0.048160403,-0.03188028,4600
13.68047,0.03676884,-0.027140289,4610,13.68047,0.049754808,-0.033818576,4610
14.01414,0.036351135,-0.031389981,4620,14.01414,0.049469535,-0.034459464,4620
14.34781,0.034486132,-0.030216496,4630,14.34781,0.049846643,-0.035164832,4630
14.68148,0.032851635,-0.03005584,4640,14.68148,0.050094791,-0.037194963,4640
15.01515,0.032069312,-0.031299176,4650,15.01515,0.04877589,-0.039295435,4650
15.34882,0.029491836,-0.034016352,4660,15.34882,0.048889218,-0.040420897,4660
15.68249,0.02933118,-0.035650849,4670,15.68249,0.04948712,-0.041147758,4670
16.01616,0.02933118,-0.035650849,4680,16.01616,0.049045532,-0.041104771,4680
16.34983,0.027728814,-0.035163294,4690,16.34983,0.047677783,-0.0414174,4690
16.6835,0.027401915,-0.035131163,4700,16.6835,0.046040392,-0.039920691,4700
17.01717,0.026324823,-0.036015468,4710,17.01717,0.044080603,-0.04173589,4710
17.35084,0.026062186,-0.035329538,4720,17.35084,0.043418221,-0.04167141,4720
17.68451,0.024658195,-0.036181711,4730,17.68451,0.043148579,-0.039862073,4730
18.01818,0.02788947,-0.033528797,4740,18.01818,0.042857444,-0.03827353,4740
18.35185,0.027953732,-0.032874998,4750,18.35185,0.043627292,-0.037234041,4750
18.68552,0.028928842,-0.029670267,4760,18.68552,0.04355695,-0.035666991,4760
19.01919,0.030268571,-0.029471892,4770,19.01919,0.04474103,-0.032661851,4770
19.35286,0.035391392,-0.024364438,4780,19.35286,0.046124411,-0.029898998,4780
19.68653,0.03532713,-0.025018237,4790,19.68653,0.048219021,-0.028988467,4790
20.0202,0.034410694,-0.024268045,4800,20.0202,0.046630478,-0.029279603,4800
20.35387,0.031961742,-0.025677624,4810,20.35387,0.046792654,-0.032192908,4810
20.68754,0.025198836,-0.027323297,4820,20.68754,0.040858576,-0.033621229,4820
21.02121,0.025198836,-0.027323297,4830,21.02121,0.038849939,-0.033648584,4830
21.35488,0.025911309,-0.023432635,4840,21.35488,0.038418121,-0.028925942,4840
21.68855,0.025911309,-0.023432635,4850,21.68855,0.0382833,-0.028021273,4850
22.02222,0.028558636,-0.023362785,4860,22.02222,0.039500597,-0.029254201,4860
22.35589,0.029180303,-0.023753946,4870,22.35589,0.04252723,-0.030217488,4870
22.68956,0.033596239,-0.025838279,4880,22.68956,0.045204111,-0.032484043,4880
23.02323,0.033499846,-0.026818977,4890,23.02323,0.048516018,-0.032806442,4890
23.3569,0.035461242,-0.027011764,4900,23.3569,0.050567642,-0.032337499,4900
23.69057,0.038371206,-0.027627844,4910,23.69057,0.051073709,-0.031718104,4910
24.02424,0.035064492,-0.024332307,4920,24.02424,0.050782574,-0.030129561,4920
24.35791,0.027974687,-0.025945849,4930,24.35791,0.048478893,-0.03547746,4930
24.69158,0.02432012,-0.02954733,4940,24.69158,0.04544249,-0.03919383,4940
25.02525,0.022005281,-0.032950437,4950,25.02525,0.043175934,-0.041870711,4950
25.35892,0.021587576,-0.037200129,4960,25.35892,0.041372459,-0.044369784,4960
25.69259,0.019465524,-0.038641839,4970,25.69259,0.041550267,-0.044832865,4970
26.02626,0.023280747,-0.033405861,4980,26.02626,0.041489695,-0.038586159,4980
26.35993,0.024904068,-0.026964266,4990,26.35993,0.038898787,-0.035436428,4990
26.6936,0.021961973,-0.026675086,5000,26.6936,0.034099941,-0.032071765,5000
27.02727,0.023301702,-0.026476711,5010,27.02727,0.034983117,-0.032157738,5010
27.36094,0.023301702,-0.026476711,5020,27.36094,0.038095723,-0.032237849,5020
27.69461,0.023628602,-0.026508842,5030,27.69461,0.041186836,-0.032538753,5030
28.02828,0.026147403,-0.027746589,5040,28.02828,0.046022807,-0.033232398,5040
28.36195,0.024904068,-0.026964266,5050,28.36195,0.045844999,-0.032769317,5050
28.69562,0.024571581,-0.02363101,5060,28.69562,0.04421347,-0.03350204,5060
29.02929,0.022776428,-0.025104851,5070,29.02929,0.043265815,-0.034078448,5070
29.36296,0.020724226,-0.029193888,5080,29.36296,0.04329317,-0.036087086,5080
29.69663,0.019325823,-0.033347186,5090,29.69663,0.045028258,-0.041159481,5090
30.0303,0.020971496,-0.040110092,5100,30.0303,0.049192077,-0.046468302,5100
30.36397,0.021196414,-0.037821796,5110,30.36397,0.049891583,-0.043861763,5110
30.69764,0.019384497,-0.029392262,5120,30.69764,0.047230334,-0.039144982,5120
